"('American science fiction writers', 1.0)","('Brown University alumni', 1.0)","('Henry Crown Fellows', 1.0)","('Missouri Democrats', 1.0)","('Novelists from Missouri', 1.0)","('People from the Kansas City metropolitan area', 1.0)","('Alumni of the University of Oxford', 0.98)","('21st-century American novelists', 0.96)","('American male novelists', 0.96)","('American technology writers', 0.96)"
"('Household income', 0.98)","('Asturias geography stubs', 0.851)","('Picos de Europa', 0.851)","('Province of León geography stubs', 0.851)","('Rivers of Asturias', 0.851)","('Rivers of Castile and León', 0.851)","('Rivers of Spain', 0.851)","('Spain river stubs', 0.851)","('Technology', 0.067)","('Technology systems', 0.067)"
"('Coercion', 0.641)","('Psychological manipulation', 0.641)","('Catholic Church sexual abuse scandals in the United States', 0.591)","('Military prisoner abuse scandals', 0.591)","('1998 establishments in California', 0.545)","('2004 initial public offerings', 0.545)","('American corporate subsidiaries', 0.545)","('Companies based in Mountain View, California', 0.545)","('Companies in the PRISM network', 0.545)","('Computer-related introductions in 1998', 0.545)"
"('Indo-European gods', 0.98)","('Law in ancient history', 0.98)","('Pastoral gods', 0.98)","('Tamil Brahmins', 0.96)","('Justice gods', 0.785)","('Social groups of Kerala', 0.641)","('Coercion', 0.641)","('Psychological manipulation', 0.641)","('Catholic Church sexual abuse scandals in the United States', 0.591)","('Military prisoner abuse scandals', 0.591)"
"('Minab County geography stubs', 1.0)","('Populated places in Minab County', 1.0)","('20th-century American women lawyers', 0.96)","('21st-century American women lawyers', 0.904)","('Columbia Law School alumni', 0.817)","('21st-century American lawyers', 0.769)","('Coercion', 0.641)","('Psychological manipulation', 0.641)","('Catholic Church sexual abuse scandals in the United States', 0.591)","('Military prisoner abuse scandals', 0.591)"
"('Coercion', 0.641)","('Psychological manipulation', 0.641)","('Catholic Church sexual abuse scandals in the United States', 0.591)","('Military prisoner abuse scandals', 0.591)","('1998 establishments in California', 0.545)","('2004 initial public offerings', 0.545)","('American corporate subsidiaries', 0.545)","('Companies based in Mountain View, California', 0.545)","('Companies in the PRISM network', 0.545)","('Computer-related introductions in 1998', 0.545)"
"('Coercion', 0.641)","('Psychological manipulation', 0.641)","('Catholic Church sexual abuse scandals in the United States', 0.591)","('Military prisoner abuse scandals', 0.591)","('1998 establishments in California', 0.545)","('2004 initial public offerings', 0.545)","('American corporate subsidiaries', 0.545)","('Companies based in Mountain View, California', 0.545)","('Companies in the PRISM network', 0.545)","('Computer-related introductions in 1998', 0.545)"
"('Bengali-language surnames', 0.419)","('Bays', 0.187)","('2021 meteorology', 0.133)","('Tropical cyclones in Bangladesh', 0.133)","('Tropical cyclones in Nepal', 0.133)","('Very severe cyclonic storms', 0.133)","('Coastal geography', 0.013)","('2021 North Indian Ocean cyclone season', 0.009)","('2021 disasters in India', 0.009)","('May 2021 events in Asia', 0.009)"
"('Transport in Manali, Himachal Pradesh', 1.92)","('2020 establishments in Himachal Pradesh', 1.0)","('Buildings and structures in Himachal Pradesh', 1.0)","('Memorials to Atal Bihari Vajpayee', 1.0)","('Road infrastructure in India', 1.0)","('Road tunnels', 1.0)","('Road tunnels in Himachal Pradesh', 1.0)","('Road tunnels in India', 1.0)","('Transport in Himachal Pradesh', 1.0)","('Tunnels completed in 2002', 1.0)"
"('Telecommunications equipment', 0.591)","('Telecommunications stubs', 0.545)","('Materials', 0.269)","('Reliefs', 0.021)","('Sculpture techniques', 0.021)","('Sculpture terms', 0.02)","('Types of sculpture', 0.02)","('June', 0.0)","('Months', 0.0)","('BRICS nations', 0.0)"
"('Villages in West Delhi district', 1.0)","('Cities and towns in West Delhi district', 0.96)","('Delhi geography stubs', 0.922)","('Princes', 0.868)","('1980 establishments in Delhi', 0.785)","('Indian sports venue stubs', 0.785)","('Sports venues completed in 1980', 0.785)","('Sports venues in Delhi', 0.785)","('Olympic silver medalists for India', 0.681)","('People from South West Delhi district', 0.681)"
"('Collecting', 0.904)","('Compulsive hoarding', 0.904)","('Jalandhar district geography stubs', 0.801)","('Villages in Jalandhar district', 0.801)","('Consumer behaviour', 0.754)","('Restaurants', 0.616)","('Telecommunications equipment', 0.591)","('Restaurant terminology', 0.568)","('Telecommunications stubs', 0.545)","('Indian unisex given names', 0.493)"
"('Bays', 0.187)","('2021 meteorology', 0.133)","('Tropical cyclones in Bangladesh', 0.133)","('Tropical cyclones in Nepal', 0.133)","('Very severe cyclonic storms', 0.133)","('Storm', 0.032)","('Coastal geography', 0.013)","('People from Purba Medinipur district', 0.01)","('2021 North Indian Ocean cyclone season', 0.009)","('2021 disasters in India', 0.009)"
"('Feuds', 0.641)","('Gangland warfare tactics', 0.603)","('Revenge', 0.336)","('Interpersonal conflict', 0.323)","('Bays', 0.187)","('Violent crime', 0.141)","('2021 meteorology', 0.133)","('Tropical cyclones in Bangladesh', 0.133)","('Tropical cyclones in Nepal', 0.133)","('Very severe cyclonic storms', 0.133)"
"('Pejorative terms', 0.904)","('Seven deadly sins', 0.681)","('Public administration', 0.654)","('Bureaucratic organization', 0.603)","('Bengali-language surnames', 0.419)","('Autological words', 0.28)","('Lexical units', 0.28)","('Units of linguistic morphology', 0.28)","('Semantic units', 0.274)","('Computer graphics', 0.269)"
"('Filmi', 0.96)","('Royal consorts', 0.904)","('Gargi College alumni', 0.904)","('Suicide', 0.886)","('Audio effects', 0.886)","('Film producers from Bihar', 0.868)","('People from West Champaran district', 0.868)","('Actresses from Delhi', 0.834)","('Special Jury Award (feature film) National Film Award winners', 0.817)","('Popular music', 0.801)"
"('Resorts', 0.886)","('Beaches', 0.851)","('Tourist attractions', 0.851)","('Cognitive neuroscience', 0.681)","('Neurology', 0.681)","('Symptoms and signs of mental and behavioural disorders', 0.668)","('Mental states', 0.641)","('Federalism', 0.616)","('Cognitive dissonance', 0.603)","('Beaches of West Bengal', 0.603)"
"('Resorts', 0.886)","('Beaches', 0.851)","('Tourist attractions', 0.851)","('Cognitive neuroscience', 0.681)","('Neurology', 0.681)","('Symptoms and signs of mental and behavioural disorders', 0.668)","('Mental states', 0.641)","('Cognitive dissonance', 0.603)","('Beaches of West Bengal', 0.603)","('Tourist attractions in Purba Medinipur district', 0.603)"
"('Cities and towns in Darbhanga district', 1.702)","('California hospital stubs', 0.922)","('Cerritos, California', 0.922)","('Hospital buildings completed in 1973', 0.922)","('Hospitals in Los Angeles County, California', 0.922)","('Darbhanga', 0.886)","('Campuses', 0.868)","('Municipal corporations in Bihar', 0.817)","('Hematology', 0.591)","('Blood', 0.58)"
"('Resorts', 0.886)","('Beaches', 0.851)","('Tourist attractions', 0.851)","('Magic words', 0.628)","('Beaches of West Bengal', 0.603)","('Tourist attractions in Purba Medinipur district', 0.603)","('Balasore', 0.503)","('Danish India', 0.503)","('Hindu–German Conspiracy', 0.503)","('Rocket launch sites in India', 0.503)"
"('Resorts', 0.886)","('Beaches', 0.851)","('Tourist attractions', 0.851)","('Cognitive neuroscience', 0.681)","('Neurology', 0.681)","('Symptoms and signs of mental and behavioural disorders', 0.668)","('Mental states', 0.641)","('Cognitive dissonance', 0.603)","('Beaches of West Bengal', 0.603)","('Tourist attractions in Purba Medinipur district', 0.603)"
"('Resorts', 0.886)","('Beaches', 0.851)","('Tourist attractions', 0.851)","('Beaches of West Bengal', 0.603)","('Tourist attractions in Purba Medinipur district', 0.603)","('Balasore', 0.503)","('Danish India', 0.503)","('Hindu–German Conspiracy', 0.503)","('Rocket launch sites in India', 0.503)","('Scheduling (computing)', 0.493)"
"('Competition (economics)', 0.446)","('People from Bhavnagar district', 0.138)","('COVID-19 drug development', 0.071)","('Gilead Sciences', 0.071)","('Heterocyclic compounds with 2 rings', 0.071)","('Nitriles', 0.071)","('Nucleotides', 0.071)","('Phenol esters', 0.071)","('Phosphoramidates', 0.071)","('Antiviral drugs', 0.069)"
"('Mewar dynasty', 0.372)","('Rajput clans of Rajasthan', 0.343)","('Suryavansha', 0.336)","('Vortices', 0.12)","('Types of cyclone', 0.117)","('Conferences', 0.089)","('Sociology stubs', 0.063)","('Tropical cyclone meteorology', 0.026)","('Review websites', 0.018)","('Social events', 0.014)"
"('Central nervous system disorders', 0.922)","('Myelin disorders', 0.922)","('Polio', 0.922)","('Infectious diseases with eradication efforts', 0.868)","('Vaccine-preventable diseases', 0.668)","('Mewar dynasty', 0.372)","('Deputy Chief Ministers of Delhi', 0.357)","('Rajput clans of Rajasthan', 0.343)","('Suryavansha', 0.336)","('Activists from Delhi', 0.28)"
"('Cities and towns in Darbhanga district', 1.702)","('California hospital stubs', 0.922)","('Cerritos, California', 0.922)","('Hospital buildings completed in 1973', 0.922)","('Hospitals in Los Angeles County, California', 0.922)","('Darbhanga', 0.886)","('Campuses', 0.868)","('Municipal corporations in Bihar', 0.817)","('Hematology', 0.591)","('Blood', 0.58)"
"('2000s action film stubs', 0.001)","('2000s action films', 0.001)","('American crime drama films', 0.001)","('Hood films', 0.001)","('Concepts in metaphysics', 0.0)","('Concepts in the philosophy of mind', 0.0)","('Concepts in the philosophy of science', 0.0)","('Main topic articles', 0.0)","('Metaphysical theories', 0.0)","('Ontology', 0.0)"
"('American people of Cuban-Jewish descent', 0.98)","('American people of Romanian-Jewish descent', 0.98)","('American people of Turkish-Jewish descent', 0.98)","('American politicians of Cuban descent', 0.98)","('Beverly Hills High School alumni', 0.98)","('Cuban Jews', 0.98)","('Cuban emigrants to the United States', 0.98)","('Cuban people of Sephardic-Jewish descent', 0.98)","('Jewish American attorneys', 0.98)","('Loyola Law School alumni', 0.98)"
"('2006 debut singles', 1.0)","('2006 songs', 1.0)","('KAT-TUN songs', 1.0)","('Songs written by Koki Tanaka', 1.0)","('Songs written by Shikao Suga', 1.0)","('Songs written by Tak Matsumoto', 1.0)","('Oricon Weekly number-one singles', 0.98)","('Military of Pakistan', 0.754)","('Military units and formations established in 1947', 0.754)","('Pakistan Army', 0.754)"
"('Amaranthus', 1.0)","('Asian vegetables', 1.0)","('Pseudocereals', 1.0)","('Military snipers', 1.0)","('Sniper warfare', 1.0)","('Snipers', 1.0)","('Tropical agriculture', 0.96)","('Discovery Channel in the United Kingdom', 0.941)","('United Kingdom television channel stubs', 0.941)","('Shiva temples in Jammu and Kashmir', 0.922)"
"('Military of Pakistan', 0.754)","('Military units and formations established in 1947', 0.754)","('Pakistan Army', 0.754)","('Government of Pakistan', 0.739)","('Determinism', 0.428)","('Analytic philosophy', 0.379)","('Skills', 0.044)","('Geography of Pakistan', 0.025)","('Mental processes', 0.023)","('Kashmiri-speaking countries and territories', 0.023)"
"('Military of Pakistan', 0.754)","('Military units and formations established in 1947', 0.754)","('Pakistan Army', 0.754)","('Government of Pakistan', 0.739)","('2019 establishments in New York City', 0.524)","('Financial services companies established in 2019', 0.524)","('Internet properties established in 2019', 0.524)","('Determinism', 0.428)","('Analytic philosophy', 0.379)","('Geography of Pakistan', 0.025)"
"('American people of Cuban-Jewish descent', 0.98)","('American people of Romanian-Jewish descent', 0.98)","('American people of Turkish-Jewish descent', 0.98)","('American politicians of Cuban descent', 0.98)","('Beverly Hills High School alumni', 0.98)","('Cuban Jews', 0.98)","('Cuban emigrants to the United States', 0.98)","('Cuban people of Sephardic-Jewish descent', 0.98)","('Jewish American attorneys', 0.98)","('Loyola Law School alumni', 0.98)"
"('30th-century BC establishments', 0.654)","('3rd-millennium BC establishments in Egypt', 0.654)","('Tax', 0.654)","('Equitable defenses', 0.628)","('Copyright law', 0.616)","('Egyptian inventions', 0.493)","('Goods (economics)', 0.464)","('Microeconomics', 0.464)","('Import', 0.428)","('Utility', 0.336)"
"('Second-person plural pronouns in English', 0.248)","('2000 deaths', 0.159)","('2021 meteorology', 0.133)","('Tropical cyclones in Bangladesh', 0.133)","('Tropical cyclones in Nepal', 0.133)","('Very severe cyclonic storms', 0.133)","('Kulin Brahmin surnames', 0.125)","('Social groups of West Bengal', 0.102)","('Male actors from Chennai', 0.096)","('Tamil male actors', 0.09)"
"('Joining', 0.98)","('Welding', 0.98)","('Shudra castes', 0.96)","('Mechanical engineering', 0.96)","('Arabic honorific titles', 0.904)","('IARC Group 2B carcinogens', 0.428)","('Varnas in Hinduism', 0.264)","('Islamic honorifics', 0.12)","('Religious leadership roles', 0.111)","('Titles of national or ethnic leadership', 0.085)"
"('2019 establishments in New York City', 0.524)","('Financial services companies established in 2019', 0.524)","('Internet properties established in 2019', 0.524)","('Hope', 0.304)","('Propositional attitudes', 0.203)","('Hand', 0.024)","('Upper limb anatomy', 0.006)","('Communication', 0.0)","('News', 0.0)","('Sociology of knowledge', 0.0)"
"('1977 albums', 0.96)","('Phil Keaggy albums', 0.96)","('30th-century BC establishments', 0.654)","('3rd-millennium BC establishments in Egypt', 0.654)","('Tax', 0.654)","('Equitable defenses', 0.628)","('Copyright law', 0.616)","('Egyptian inventions', 0.493)","('Goods (economics)', 0.464)","('Microeconomics', 0.464)"
"('Joining', 0.98)","('Welding', 0.98)","('Shudra castes', 0.96)","('Mechanical engineering', 0.96)","('IARC Group 2B carcinogens', 0.428)","('Varnas in Hinduism', 0.264)","('Climate of Asia', 0.006)","('Tropical meteorology', 0.006)","('Winds', 0.006)","('Ecclesiastical titles', 0.002)"
"('Indian National Congress (Organisation) politicians', 0.002)","('Indian National Congress politicians from Uttar Pradesh', 0.002)","('Kashmiri Brahmins', 0.002)","(""National Students' Union of India"", 0.002)","('Rahul Gandhi', 0.002)","('Rollins College alumni', 0.002)","('United Progressive Alliance candidates in the 2009 Indian general election', 0.002)","('United Progressive Alliance candidates in the 2019 Indian general election', 0.002)","('Alumni of Trinity College, Cambridge', 0.001)","('Children of prime ministers of India', 0.001)"
"('30th-century BC establishments', 0.654)","('3rd-millennium BC establishments in Egypt', 0.654)","('Tax', 0.654)","('Equitable defenses', 0.628)","('Copyright law', 0.616)","('Telecommunications equipment', 0.591)","('Telecommunications stubs', 0.545)","('Egyptian inventions', 0.493)","('Goods (economics)', 0.464)","('Microeconomics', 0.464)"
"('Biden administration cabinet members', 1.232)","('New York (state) Democrats', 1.232)","('Theme', 0.922)","('American people of Hungarian-Jewish descent', 0.886)","('Blinken family', 0.886)","('Politicians from New York City', 0.886)","('The Harvard Crimson people', 0.886)","('United States Deputy National Security Advisors', 0.886)","('American diplomats', 0.868)","('Dalton School alumni', 0.868)"
"('Analytical chemistry', 0.785)","('Chemical properties', 0.785)","('Government biography stubs', 0.681)","('Indian civil servants', 0.264)","('Bays', 0.187)","('2021 meteorology', 0.133)","('Tropical cyclones in Bangladesh', 0.133)","('Tropical cyclones in Nepal', 0.133)","('Very severe cyclonic storms', 0.133)","('Vortices', 0.12)"
"('1776 establishments in Alta California', 0.904)","('California counties', 0.904)","('Cities in the San Francisco Bay Area', 0.904)","('Consolidated city-counties in the United States', 0.904)","('Counties in the San Francisco Bay Area', 0.904)","(""Hudson's Bay Company trading posts"", 0.904)","('Populated places established in 1776', 0.904)","('San Francisco', 0.904)","('Publishers', 0.904)","('Spanish mission settlements in North America', 0.886)"
"('Human female reproductive system', 0.904)","('Mammal female reproductive system', 0.904)","('Vagina', 0.904)","('Women and sexuality', 0.904)","('Saliva', 0.904)","('2000 establishments in Delhi', 0.886)","('Hindi-language magazines', 0.886)","('Magazines published in Delhi', 0.886)","('Hindu philosophy stubs', 0.886)","('Gynaecology', 0.886)"
"('Obama administration cabinet members', 0.856)","('Residential skyscrapers in Mumbai', 0.817)","('Administrators of the United States Agency for International Development', 0.801)","('American human rights activists', 0.801)","('American women ambassadors', 0.801)","('Carnegie Council for Ethics in International Affairs', 0.801)","('Harvard Kennedy School faculty', 0.801)","('Irish emigrants to the United States', 0.801)","('People educated at Mount Anville Secondary School', 0.801)","('People from Castleknock', 0.801)"
"('Cooking Vinyl artists', 0.96)","('English male singer-songwriters', 0.96)","('English reggae musicians', 0.96)","('Musicians from Birmingham, West Midlands', 0.96)","('UB40 members', 0.96)","('Ivor Novello Award winners', 0.941)","('Keyboardists', 0.941)","('English people of Scottish descent', 0.922)","('Albums', 0.904)","('Occupations in music', 0.724)"
"('20th-century British writers', 0.941)","('21st-century British writers', 0.941)","('Alumni of Kingston College (England)', 0.941)","('British magazine editors', 0.941)","('British science writers', 0.941)","('People from Aylesbury', 0.941)","('Science journalists', 0.941)","('The New York Times writers', 0.941)","('Earth sciences', 0.817)","('Writers', 0.754)"
"('Playing cards', 0.785)","('1980 establishments in Delhi', 0.785)","('Indian sports venue stubs', 0.785)","('Sports venues completed in 1980', 0.785)","('Sports venues in Delhi', 0.785)","('Olympic silver medalists for India', 0.681)","('People from South West Delhi district', 0.681)","('Sport wrestlers from Delhi', 0.681)","('Wrestlers at the 2004 Summer Olympics', 0.681)","('Wrestlers at the 2006 Asian Games', 0.681)"
"('1515 establishments in the Spanish West Indies', 0.851)","('1898 disestablishments in the Spanish West Indies', 0.851)","('1898 establishments in the United States', 0.851)","('1902 disestablishments in the United States', 0.851)","('1902 establishments in North America', 0.851)","('Cuba', 0.851)","('Eastern Bloc', 0.851)","('States and territories established in 1902', 0.851)","('World Heritage Sites in Cuba', 0.851)","('Former colonies in North America', 0.817)"
"('Cooking Vinyl artists', 0.96)","('English male singer-songwriters', 0.96)","('English reggae musicians', 0.96)","('Musicians from Birmingham, West Midlands', 0.96)","('UB40 members', 0.96)","('Ivor Novello Award winners', 0.941)","('Keyboardists', 0.941)","('English people of Scottish descent', 0.922)","('Albums', 0.904)","('Occupations in music', 0.724)"
"('1776 establishments in Alta California', 0.904)","('California counties', 0.904)","('Cities in the San Francisco Bay Area', 0.904)","('Consolidated city-counties in the United States', 0.904)","('Counties in the San Francisco Bay Area', 0.904)","(""Hudson's Bay Company trading posts"", 0.904)","('Populated places established in 1776', 0.904)","('San Francisco', 0.904)","('Publishers', 0.904)","('Spanish mission settlements in North America', 0.886)"
"('1776 establishments in Alta California', 0.904)","('California counties', 0.904)","('Cities in the San Francisco Bay Area', 0.904)","('Consolidated city-counties in the United States', 0.904)","('Counties in the San Francisco Bay Area', 0.904)","(""Hudson's Bay Company trading posts"", 0.904)","('Populated places established in 1776', 0.904)","('San Francisco', 0.904)","('Publishers', 0.904)","('Spanish mission settlements in North America', 0.886)"
"('Coercion', 0.641)","('Psychological manipulation', 0.641)","('Giants', 0.364)","('Digital rights', 0.274)","('Identity management', 0.274)","('Privacy law', 0.274)","('Human rights', 0.264)","('2021 meteorology', 0.133)","('Tropical cyclones in Bangladesh', 0.133)","('Tropical cyclones in Nepal', 0.133)"
"('Mafia', 0.739)","('Participants in Indian reality television series', 0.724)","('American exploitation films', 0.695)","('American social guidance and drug education films', 0.695)","('Films about music and musicians', 0.695)","('Films about drugs', 0.668)","('Italian words and phrases', 0.603)","('Actresses from Bangalore', 0.568)","('Rajputs', 0.557)","('1978 films', 0.557)"
"('Andrew Hill albums', 1.0)","('Blue Note Records albums', 1.0)","('2006 albums', 0.817)","('Hope', 0.304)","('Propositional attitudes', 0.203)","('Velocity', 0.067)","('Research', 0.059)","('Telecommunication theory', 0.035)","('Methodology', 0.012)","('March', 0.011)"
"('1776 establishments in Alta California', 0.904)","('California counties', 0.904)","('Cities in the San Francisco Bay Area', 0.904)","('Consolidated city-counties in the United States', 0.904)","('Counties in the San Francisco Bay Area', 0.904)","(""Hudson's Bay Company trading posts"", 0.904)","('Populated places established in 1776', 0.904)","('San Francisco', 0.904)","('Publishers', 0.904)","('Spanish mission settlements in North America', 0.886)"
"('1776 establishments in Alta California', 0.904)","('California counties', 0.904)","('Cities in the San Francisco Bay Area', 0.904)","('Consolidated city-counties in the United States', 0.904)","('Counties in the San Francisco Bay Area', 0.904)","(""Hudson's Bay Company trading posts"", 0.904)","('Populated places established in 1776', 0.904)","('San Francisco', 0.904)","('Publishers', 0.904)","('Spanish mission settlements in North America', 0.886)"
"('Political history', 0.96)","('Plant roots', 0.886)","('Colombo', 0.886)","('Populated places in Western Province, Sri Lanka', 0.886)","('Portuguese forts', 0.886)","('Suburbs of Colombo', 0.886)","('Latin gerundives in English', 0.834)","('Referendums', 0.834)","('Electronic Bibles', 0.724)","('Colonialism', 0.628)"
"('1776 establishments in Alta California', 0.904)","('California counties', 0.904)","('Cities in the San Francisco Bay Area', 0.904)","('Consolidated city-counties in the United States', 0.904)","('Counties in the San Francisco Bay Area', 0.904)","(""Hudson's Bay Company trading posts"", 0.904)","('Populated places established in 1776', 0.904)","('San Francisco', 0.904)","('Publishers', 0.904)","('Spanish mission settlements in North America', 0.886)"
"('Coercion', 0.641)","('Psychological manipulation', 0.641)","('Giants', 0.364)","('Digital rights', 0.274)","('Identity management', 0.274)","('Privacy law', 0.274)","('Human rights', 0.264)","('Civil rights and liberties', 0.108)","('1981 establishments in Delhi', 0.057)","('Delhi Police', 0.057)"
"('Obama administration cabinet members', 0.856)","('Residential skyscrapers in Mumbai', 0.817)","('Administrators of the United States Agency for International Development', 0.801)","('American human rights activists', 0.801)","('American women ambassadors', 0.801)","('Carnegie Council for Ethics in International Affairs', 0.801)","('Harvard Kennedy School faculty', 0.801)","('Irish emigrants to the United States', 0.801)","('People educated at Mount Anville Secondary School', 0.801)","('People from Castleknock', 0.801)"
"('Keyboardists', 0.941)","('600 births', 0.922)","('661 deaths', 0.922)","('7th-century judges', 0.922)","('Ali', 0.922)","('Assassinated Shia imams', 0.922)","('Family of Muhammad', 0.922)","('Horticulturists and gardeners', 0.922)","('Muslim writers', 0.922)","('Philanthropists', 0.922)"
"('Cooking Vinyl artists', 0.96)","('English male singer-songwriters', 0.96)","('English reggae musicians', 0.96)","('Musicians from Birmingham, West Midlands', 0.96)","('UB40 members', 0.96)","('Ivor Novello Award winners', 0.941)","('Keyboardists', 0.941)","('English people of Scottish descent', 0.922)","('Albums', 0.904)","('Occupations in music', 0.724)"
"('XLRI – Xavier School of Management alumni', 0.868)","('Obama administration cabinet members', 0.856)","('Novelists from Uttar Pradesh', 0.851)","('Residential skyscrapers in Mumbai', 0.817)","('Activists from Uttar Pradesh', 0.801)","('Indian activists', 0.801)","('Administrators of the United States Agency for International Development', 0.801)","('American human rights activists', 0.801)","('American women ambassadors', 0.801)","('Carnegie Council for Ethics in International Affairs', 0.801)"
"('Obama administration cabinet members', 0.856)","('Uttar Pradesh Indian National Congress politician stubs', 0.801)","('Administrators of the United States Agency for International Development', 0.801)","('American human rights activists', 0.801)","('American women ambassadors', 0.801)","('Carnegie Council for Ethics in International Affairs', 0.801)","('Harvard Kennedy School faculty', 0.801)","('Irish emigrants to the United States', 0.801)","('People educated at Mount Anville Secondary School', 0.801)","('People from Castleknock', 0.801)"
"('Obama administration cabinet members', 0.856)","('Residential skyscrapers in Mumbai', 0.817)","('Administrators of the United States Agency for International Development', 0.801)","('American human rights activists', 0.801)","('American women ambassadors', 0.801)","('Carnegie Council for Ethics in International Affairs', 0.801)","('Harvard Kennedy School faculty', 0.801)","('Irish emigrants to the United States', 0.801)","('People educated at Mount Anville Secondary School', 0.801)","('People from Castleknock', 0.801)"
"('Obama administration cabinet members', 0.856)","('Residential skyscrapers in Mumbai', 0.817)","('Administrators of the United States Agency for International Development', 0.801)","('American human rights activists', 0.801)","('American women ambassadors', 0.801)","('Carnegie Council for Ethics in International Affairs', 0.801)","('Harvard Kennedy School faculty', 0.801)","('Irish emigrants to the United States', 0.801)","('People educated at Mount Anville Secondary School', 0.801)","('People from Castleknock', 0.801)"
"('Obama administration cabinet members', 0.856)","('Residential skyscrapers in Mumbai', 0.817)","('Administrators of the United States Agency for International Development', 0.801)","('American human rights activists', 0.801)","('American women ambassadors', 0.801)","('Carnegie Council for Ethics in International Affairs', 0.801)","('Harvard Kennedy School faculty', 0.801)","('Irish emigrants to the United States', 0.801)","('People educated at Mount Anville Secondary School', 0.801)","('People from Castleknock', 0.801)"
"('Colombo', 0.886)","('Populated places in Western Province, Sri Lanka', 0.886)","('Portuguese forts', 0.886)","('Suburbs of Colombo', 0.886)","('Latin gerundives in English', 0.834)","('Referendums', 0.834)","('Electronic Bibles', 0.724)","('Colonialism', 0.628)","('Socialist states', 0.591)","('Sri Lanka', 0.591)"
"('Colombo', 0.886)","('Populated places in Western Province, Sri Lanka', 0.886)","('Portuguese forts', 0.886)","('Suburbs of Colombo', 0.886)","('Latin gerundives in English', 0.834)","('Referendums', 0.834)","('Electronic Bibles', 0.724)","('Colonialism', 0.628)","('Socialist states', 0.591)","('Sri Lanka', 0.591)"
"('Colombo', 0.886)","('Populated places in Western Province, Sri Lanka', 0.886)","('Portuguese forts', 0.886)","('Suburbs of Colombo', 0.886)","('Latin gerundives in English', 0.834)","('Referendums', 0.834)","('Nair', 0.801)","('Electronic Bibles', 0.724)","('Colonialism', 0.628)","('Socialist states', 0.591)"
"('Mafia', 0.739)","('Participants in Indian reality television series', 0.724)","('American exploitation films', 0.695)","('American social guidance and drug education films', 0.695)","('Films about music and musicians', 0.695)","('Films about drugs', 0.668)","('Italian words and phrases', 0.603)","('Actresses from Bangalore', 0.568)","('Rajputs', 0.557)","('1978 films', 0.557)"
"('2000s YouTube series', 0.785)","('2009 web series debuts', 0.785)","('2010 web series endings', 0.785)","('2010s YouTube series', 0.785)","('American drama web series', 0.785)","('Streamy Award-winning channels, series or shows', 0.785)","('World Wide Web stubs', 0.785)","('Partnerships', 0.568)","('26th-century BC establishments', 0.524)","('Games', 0.524)"
"('Colombo', 0.886)","('Populated places in Western Province, Sri Lanka', 0.886)","('Portuguese forts', 0.886)","('Suburbs of Colombo', 0.886)","('Latin gerundives in English', 0.834)","('Referendums', 0.834)","('Electronic Bibles', 0.724)","('Colonialism', 0.628)","('Socialist states', 0.591)","('Sri Lanka', 0.591)"
"('2000s YouTube series', 0.785)","('2009 web series debuts', 0.785)","('2010 web series endings', 0.785)","('2010s YouTube series', 0.785)","('American drama web series', 0.785)","('Streamy Award-winning channels, series or shows', 0.785)","('World Wide Web stubs', 0.785)","('Partnerships', 0.568)","('26th-century BC establishments', 0.524)","('Games', 0.524)"
"('Hambantota', 1.0)","('Port cities and towns in Sri Lanka', 1.0)","(""Ports of the People's Liberation Army Navy"", 1.0)","('Political history', 0.96)","('Plant roots', 0.886)","('Colombo', 0.886)","('Populated places in Western Province, Sri Lanka', 0.886)","('Portuguese forts', 0.886)","('Suburbs of Colombo', 0.886)","('Latin gerundives in English', 0.834)"
"('2000s YouTube series', 0.785)","('2009 web series debuts', 0.785)","('2010 web series endings', 0.785)","('2010s YouTube series', 0.785)","('American drama web series', 0.785)","('Streamy Award-winning channels, series or shows', 0.785)","('World Wide Web stubs', 0.785)","('Partnerships', 0.568)","('26th-century BC establishments', 0.524)","('Games', 0.524)"
"('Gargi College alumni', 0.904)","('Actresses from Delhi', 0.834)","('2000s YouTube series', 0.785)","('2009 web series debuts', 0.785)","('2010 web series endings', 0.785)","('2010s YouTube series', 0.785)","('American drama web series', 0.785)","('Streamy Award-winning channels, series or shows', 0.785)","('World Wide Web stubs', 0.785)","('Partnerships', 0.568)"
"('2000s YouTube series', 0.785)","('2009 web series debuts', 0.785)","('2010 web series endings', 0.785)","('2010s YouTube series', 0.785)","('American drama web series', 0.785)","('Streamy Award-winning channels, series or shows', 0.785)","('World Wide Web stubs', 0.785)","('Partnerships', 0.568)","('26th-century BC establishments', 0.524)","('Games', 0.524)"
"('2000s YouTube series', 0.785)","('2009 web series debuts', 0.785)","('2010 web series endings', 0.785)","('2010s YouTube series', 0.785)","('American drama web series', 0.785)","('Streamy Award-winning channels, series or shows', 0.785)","('World Wide Web stubs', 0.785)","('Sleep disorders', 0.769)","('Partnerships', 0.568)","('Dream', 0.535)"
"('2000s YouTube series', 0.785)","('2009 web series debuts', 0.785)","('2010 web series endings', 0.785)","('2010s YouTube series', 0.785)","('American drama web series', 0.785)","('Streamy Award-winning channels, series or shows', 0.785)","('World Wide Web stubs', 0.785)","('Partnerships', 0.568)","('26th-century BC establishments', 0.524)","('Games', 0.524)"
