"('Harassment', 0.681)","('1980s LGBT literature', 0.591)","('1987 non-fiction books', 0.591)","('Books about Morocco', 0.591)","('Books by Roland Barthes', 0.591)","('French essay collections', 0.591)","('Gay non-fiction books', 0.591)","('LGBT literature in France', 0.591)","('Éditions du Seuil books', 0.591)","('Teaching', 0.58)"
"('Australia', 0.557)","('States and territories established in 1901', 0.557)","('Countries in Australasia', 0.258)","('Countries in Oceania', 0.258)","('Data', 0.056)","('Data management', 0.055)","('Transcontinental countries', 0.016)","('English-speaking countries and territories', 0.0)","('G20 nations', 0.0)","('Member states of the Commonwealth of Nations', 0.0)"
"('SAGE Publishing academic journals', 1.0)","('Andhra Pradesh MLAs 2004–2009', 0.98)","('Bharatiya Janata Party politicians from Telangana', 0.98)","('People from Karimnagar district', 0.98)","('People from Medak', 0.98)","('State cabinet ministers of Telangana', 0.98)","('Telangana MLAs 2018–2023', 0.98)","('Telangana Rashtra Samithi politicians', 0.98)","('Andhra Pradesh MLAs 2009–2014', 0.941)","('Telangana MLAs 2014–2018', 0.941)"
"('Orbit of the Moon', 0.083)","('Calendars', 0.051)","('Given names', 0.0)","('Months', 0.0)","('Orders of magnitude (time)', 0.0)","('Units of time', 0.0)"
"('1838 births', 1.0)","('1898 deaths', 1.0)","('American Methodists', 1.0)","('American chemists', 1.0)","('American people of Swedish descent', 1.0)","('American pharmacists', 1.0)","('American planters', 1.0)","('Burials at Crown Hill Cemetery', 1.0)","('Businesspeople from Indianapolis', 1.0)","('DePauw University alumni', 1.0)"
"('Epping Forest District', 1.0)","('Villages in Essex', 1.0)","('United States Court of Appeals for the District of Columbia Circuit', 1.0)","('Judicial remedies', 0.654)"
"('Licenses', 0.922)","('Licensing', 0.922)","('Strategic alliances', 0.922)","('Business law', 0.695)","('Ancient Olympic Games', 0.695)","('Wrestling', 0.695)","('Revenue models', 0.681)","('Mixed martial arts styles', 0.668)","('Medals', 0.591)","('Epic poetry', 0.58)"
"('Indian fashion photographers', 0.98)","('Male actors from Kolkata', 0.96)","('Sindhi people', 0.785)","('1984 births', 0.681)","('Indian male film actors', 0.024)","('Human name disambiguation pages', 0.004)","('Given names', 0.0)","('Indian masculine given names', 0.0)","('Living people', 0.0)"
"('Turkish-language surnames', 0.904)","('Iranian masculine given names', 0.851)","('Cities and towns in Ghazipur district', 0.801)","('Ghazipur', 0.801)","('Christian festivals and holy days', 0.769)","('Christian processions', 0.769)","('Religious holidays', 0.769)","('Urdu-language surnames', 0.739)","('Pejorative terms', 0.739)","('Bosniak masculine given names', 0.724)"
"('Brutalist architecture in London', 0.98)","('Grade II listed buildings in the London Borough of Camden', 0.98)","('Office buildings completed in 1966', 0.98)","('Richard Seifert buildings', 0.98)","('Skyscraper office buildings in London', 0.98)","('Skyscrapers in the London Borough of Camden', 0.98)","('Law stubs', 0.616)","('Arguments', 0.568)","('Evidence law', 0.372)","('Kulin Brahmin surnames', 0.269)"
"('Bagmati Province geography stubs', 0.851)","('Populated places in Ramechhap District', 0.851)","('2010 establishments in the United States', 0.724)","('2010 software', 0.724)","('2012 mergers and acquisitions', 0.724)","('Facebook acquisitions', 0.724)","('Facebook applications', 0.724)","('Instagram', 0.724)","('Internet properties established in 2010', 0.724)","('Mobile software', 0.724)"
"('Multidisciplinary humanities journals', 0.922)","('Publications established in 1983', 0.922)","('University of California Press academic journals', 0.922)","('Federal countries', 0.817)","('Federalism', 0.817)","('Federations', 0.817)","('Constitutional state types', 0.785)","('Quarterly journals', 0.695)","('English-language journals', 0.668)","('Defamation', 0.668)"
"('Uttar Pradesh MLAs 1991–1993', 0.817)","('Uttar Pradesh MLAs 1993–1996', 0.817)","('Uttarakhand MLAs 2007–2012', 0.817)","('Bharatiya Janata Party politicians from Uttarakhand', 0.769)","('Members of the Uttarakhand Legislative Assembly', 0.769)","('Public relations', 0.668)","('Education Ministers of India', 0.545)","('Political science', 0.464)","('People from Pauri Garhwal district', 0.428)","('Chief Ministers of Uttarakhand', 0.411)"
"('Structure', 0.851)","('Purba Medinipur district', 0.286)","('Cities and towns in Purba Medinipur district', 0.258)","('2021 meteorology', 0.258)","('Tropical cyclones in Bangladesh', 0.258)","('Tropical cyclones in Nepal', 0.258)","('Very severe cyclonic storms', 0.258)","('Governance of the British Empire', 0.22)","('People from Purba Medinipur district', 0.169)","('Systems', 0.166)"
"('Road transport', 1.256)","('Road safety', 0.754)","('Road traffic management', 0.754)","('Traffic law', 0.754)","('Penal imprisonment', 0.011)","('Criminology', 0.004)","('Emergency management', 0.001)"
"('Mayors of Nagpur', 0.785)","('Politicians from Nagpur', 0.695)","('Maharashtra MLAs 2019–2024', 0.681)","('Savitribai Phule Pune University alumni', 0.535)","('Financial markets', 0.513)","('Money managers', 0.513)","('Maharashtra MLAs 2014–2019', 0.455)","('Indian Congress (Socialist) politicians', 0.403)","('Indian politicians with physical disabilities', 0.403)","('Nationalist Congress Party politicians', 0.403)"
"('20th-century German literature', 1.0)","('Art movements', 1.0)","('Dada', 1.0)","('Legislators', 1.0)","('Phonetics stubs', 1.0)","('Avant-garde art', 0.98)","('Nonsense', 0.98)","('Lexicology', 0.98)","('Phonetics', 0.98)","('Engagement', 0.98)"
"('21st-century Japanese women', 0.96)","('American sportspeople of Haitian descent', 0.96)","('American sportspeople of Japanese descent', 0.96)","('Asia Game Changer Award winners', 0.96)","('Japanese-American tennis players', 0.96)","('Japanese expatriates in the United States', 0.96)","('Japanese female tennis players', 0.96)","('Japanese people of Haitian descent', 0.96)","('North Carolina Courage owners', 0.96)","('Olympic tennis players of Japan', 0.96)"
"('Ship designs of the Dutch Republic', 0.98)","('Yachts', 0.98)","('Dutch inventions', 0.922)","('Customs duties', 0.851)","('Customs services', 0.851)","('Export and import control', 0.851)","('Boats', 0.851)","('Fishing equipment', 0.851)","('Watercraft', 0.851)","('1660s establishments in the Caribbean', 0.681)"
"('Social agreement', 0.96)","('Tradition', 0.96)","('Newspaper publishing', 0.868)","('Printing', 0.868)","('Ephemera', 0.851)","('Social philosophy', 0.754)","('Paper', 0.739)","('Papermaking', 0.739)","('Political culture', 0.724)","('Newspapers', 0.641)"
"('1990s science fiction films', 1.0)","('1998 films', 1.0)","('1998 television films', 1.0)","('Android (robot) films', 1.0)","('Films set in amusement parks', 1.0)","('Television film stubs', 1.0)","('Gang members', 0.395)","('Organized crime members by role', 0.395)"
"('1979 births', 0.641)","('Indian National Congress politicians from Maharashtra', 0.616)","('Educational stages', 0.493)","('Higher education', 0.493)","('Types of university or college', 0.493)","('Universities and colleges', 0.419)","('Maharashtra politicians', 0.379)","('Anti-Pakistan sentiment', 0.323)","('Far-right political parties in India', 0.323)","('Indian nationalist political parties', 0.323)"
"('Fear', 0.437)","('Evolutionary psychology', 0.419)","('1912 establishments in India', 0.18)","('Bihar', 0.18)","('States and territories established in 1912', 0.166)","('Death', 0.01)","('Senescence', 0.01)","('Emotions', 0.006)","('Hindi-speaking countries and territories', 0.0)","('States and union territories of India', 0.0)"
"('Orbit of the Moon', 0.083)","('Calendars', 0.051)","('June', 0.006)","('Indian states articles by quality', 0.003)","('Tamil Nadu', 0.003)","('Tamil-speaking countries and territories', 0.002)","('Months', 0.0)","('Orders of magnitude (time)', 0.0)","('Units of time', 0.0)","('1950 establishments in India', 0.0)"
"('Indian film actor stubs', 0.868)","('Muslim male comedians', 0.868)","('Indian Shia Muslims', 0.851)","('Sinhalese surnames', 0.817)","('2020 deaths', 0.769)","('1939 births', 0.754)","('Nepali-language surnames', 0.739)","('Indian male comedians', 0.654)","('Surnames of Nepalese origin', 0.568)","('Indian male child actors', 0.503)"
"('Icelandic literature', 0.904)","('Medieval literature', 0.904)","('North Germanic languages', 0.904)","('Old Norse literature', 0.904)","('Sagas', 0.904)","('Sources of Norse mythology', 0.904)","('Defensive tactics', 0.904)","('Trench warfare', 0.904)","('Weapon operation', 0.904)","('Cricket laws and regulations', 0.668)"
"('Accounting', 0.904)","('Financial accounting', 0.904)","('Payment methods in retailing', 0.904)","('Retail processes and techniques', 0.904)","('Sputnik', 0.483)","('Pakistani English idioms', 0.077)","('Indian English idioms', 0.067)","('Bengali words and phrases', 0.064)","('Pricing', 0.039)","('Law', 0.012)"
"('Australia', 0.557)","('States and territories established in 1901', 0.557)","('Countries in Australasia', 0.258)","('Countries in Oceania', 0.258)","('Pakistani English idioms', 0.077)","('Indian English idioms', 0.067)","('Bengali words and phrases', 0.064)","('Ares', 0.037)","('Tuesday', 0.037)","('Transcontinental countries', 0.016)"
"('Licenses', 0.922)","('Licensing', 0.922)","('Strategic alliances', 0.922)","('Princes', 0.834)","('Business law', 0.695)","('Ancient Olympic Games', 0.695)","('Wrestling', 0.695)","('Revenue models', 0.681)","('Mixed martial arts styles', 0.668)","('Court titles', 0.641)"
"('Multidisciplinary humanities journals', 0.922)","('Publications established in 1983', 0.922)","('University of California Press academic journals', 0.922)","('Federal countries', 0.817)","('Federalism', 0.817)","('Federations', 0.817)","('Constitutional state types', 0.785)","('Quarterly journals', 0.695)","('English-language journals', 0.668)","('Defamation', 0.668)"
"('Federal countries', 0.817)","('Federalism', 0.817)","('Federations', 0.817)","('Constitutional state types', 0.785)","('Defamation', 0.668)","('Honor crimes', 0.668)","('Journalism ethics', 0.668)","('Censorship', 0.58)","('Lying', 0.58)","('20th-century Hindu religious leaders', 0.568)"
"('Foods', 0.513)","('Food and drink', 0.474)"
"('Hindu religious orders', 0.58)","('Inchegeri Sampradaya', 0.58)","('Shaiva sects', 0.58)","('Ascetics', 0.493)","('Place name disambiguation pages', 0.106)","('Orbit of the Moon', 0.083)","('Calendars', 0.051)","('Months', 0.0)","('Orders of magnitude (time)', 0.0)","('Units of time', 0.0)"
"('Diversionary tactics', 1.0)","('Psychological adjustment', 1.0)","('Cities designated by government ordinance of Japan', 1.0)","('Cities in Osaka Prefecture', 1.0)","('Osaka', 1.0)","('21st-century Japanese women', 0.96)","('American sportspeople of Haitian descent', 0.96)","('American sportspeople of Japanese descent', 0.96)","('Asia Game Changer Award winners', 0.96)","('Japanese-American tennis players', 0.96)"
"('Lists of landforms', 0.616)","('Seas', 0.603)","('Oceans', 0.58)","('1860s neologisms', 0.437)","('Intimate relationships', 0.428)","('Financial crimes', 0.207)","('Information', 0.18)","('Information science', 0.172)","('Coastal and oceanic landforms', 0.125)","('Property crimes', 0.122)"
"('Cities and towns in North 24 Parganas district', 1.0)","('Municipalities', 0.98)","('Kolkata Metropolitan Area', 0.904)","('Neighbourhoods in Kolkata', 0.834)","('Mohyal clans', 0.834)","('Assamese-language surnames', 0.191)","('Orientation (geometry)', 0.117)","('Bengali Hindu surnames', 0.074)","('Types of populated places', 0.016)","('Types of administrative division', 0.004)"
"('Federal countries', 0.817)","('Federalism', 0.817)","('Federations', 0.817)","('Constitutional state types', 0.785)","('Defamation', 0.668)","('Honor crimes', 0.668)","('Journalism ethics', 0.668)","('Censorship', 0.58)","('Lying', 0.58)","('20th-century Hindu religious leaders', 0.568)"
"('Concepts in film theory', 0.31)","('Memory processes', 0.31)","('Narrative techniques', 0.298)","('Pleas', 0.082)","('Emotions', 0.006)"
"('Indian fashion photographers', 0.98)","('Male actors from Kolkata', 0.96)","('Sindhi people', 0.785)","('1984 births', 0.681)","('Indian male film actors', 0.024)","('Human name disambiguation pages', 0.004)","('Given names', 0.0)","('Indian masculine given names', 0.0)","('Living people', 0.0)"
"('Dominica people stubs', 1.0)","(""United Workers' Party (Dominica) politicians"", 1.0)","('Caribbean politician stubs', 0.98)","('Members of the House of Assembly of Dominica', 0.98)","('1860s neologisms', 0.437)","('Intimate relationships', 0.428)","('Financial crimes', 0.207)","('Property crimes', 0.122)","('Fraud', 0.12)","('Redirects to Wiktionary', 0.104)"
"('Didactics', 0.769)","('Retirement', 0.769)","('Training', 0.739)","('Government biography stubs', 0.668)","('Bengali-language surnames', 0.603)","('Indian civil servants', 0.568)","('1967 births', 0.323)","('Termination of employment', 0.085)","('Indian people stubs', 0.085)","('Surnames', 0.0)"
"('Civil law legal terminology', 0.96)","('Common law legal terminology', 0.941)","('Judicial legal terminology', 0.801)","('Koli people', 0.724)","('Koli subcastes', 0.724)","('Koli titles', 0.724)","('Occupational surnames', 0.668)","('Indian feudalism', 0.403)","('Social groups of Gujarat', 0.379)","('Surnames of Indian origin', 0.298)"
"('1989 albums', 0.922)","('Albums produced by Jeff Lynne', 0.922)","('Albums produced by T Bone Burnett', 0.922)","('Albums published posthumously', 0.922)","('Albums recorded at A&M Studios', 0.922)","('Albums recorded at FPSHOT', 0.922)","('Roy Orbison albums', 0.922)","('Princes', 0.834)","('Virgin Records albums', 0.724)","('Ancient Olympic Games', 0.695)"
"('Federal countries', 0.817)","('Federalism', 0.817)","('Federations', 0.817)","('Constitutional state types', 0.785)","('Defamation', 0.668)","('Honor crimes', 0.668)","('Journalism ethics', 0.668)","('Censorship', 0.58)","('Lying', 0.58)","('20th-century Hindu religious leaders', 0.568)"
"('1989 albums', 0.922)","('Albums produced by Jeff Lynne', 0.922)","('Albums produced by T Bone Burnett', 0.922)","('Albums published posthumously', 0.922)","('Albums recorded at A&M Studios', 0.922)","('Albums recorded at FPSHOT', 0.922)","('Roy Orbison albums', 0.922)","('Ethically disputed judicial practices', 0.769)","('Human rights abuses', 0.769)","('Torture', 0.769)"
"('2000s crime drama films', 0.922)","('2000s thriller films', 0.922)","('American film series', 0.922)","('American mystery films', 0.922)","('Hallmark Channel Mystery Wheel', 0.922)","('Hallmark Channel original films', 0.922)","('20th-century Hindu religious leaders', 0.568)","('21st-century Hindu religious leaders', 0.568)","('Ayurvedacharyas', 0.568)","('Gurukul Kangri University alumni', 0.568)"
"('1860s neologisms', 0.437)","('Intimate relationships', 0.428)","('Financial crimes', 0.207)","('Property crimes', 0.122)","('Fraud', 0.12)","('Female', 0.115)","('Wives', 0.111)","('Girls', 0.106)","('Tort law', 0.055)","('1690 establishments in North America', 0.03)"
"('Ceramic materials', 0.96)","('Soil', 0.96)","('Scandinavian masculine given names', 0.922)","('1999 novels', 0.922)","('Booker Prize-winning works', 0.922)","('Campus novels', 0.922)","('Novels by J. M. Coetzee', 0.922)","('Novels set in South Africa', 0.922)","('Secker & Warburg books', 0.922)","('South African novels adapted into films', 0.922)"
"('Environmentalists', 0.98)","('German musical group stubs', 0.96)","('Businesswomen from Haryana', 0.922)","('Female models from Haryana', 0.922)","('Film producers from Haryana', 0.922)","('Miss Universe 1984 contestants', 0.922)","('Actresses from Haryana', 0.904)","('People from Ambala', 0.904)","('Sustainability advocates', 0.886)","('Suits (clothing)', 0.886)"
"(""Alumni of Queens' College, Cambridge"", 0.98)","('Defensive tactics', 0.904)","('Trench warfare', 0.904)","('Weapon operation', 0.904)","('Diplomats', 0.785)","('Retirement', 0.769)","('Cricket laws and regulations', 0.668)","('Cricket terminology', 0.668)","('Arabic-language surnames', 0.603)","('1952 births', 0.428)"
"('Defensive tactics', 0.904)","('Trench warfare', 0.904)","('Weapon operation', 0.904)","('Retirement', 0.769)","('Cricket laws and regulations', 0.668)","('Cricket terminology', 0.668)","('Government biography stubs', 0.668)","('Law stubs', 0.616)","('Bengali-language surnames', 0.603)","('Indian civil servants', 0.568)"
"('Indian culture stubs', 1.0)","('Garhwal division', 0.904)","('Nepali-language surnames', 0.739)","('Social groups of Uttarakhand', 0.446)","('1860s neologisms', 0.437)","('Intimate relationships', 0.428)","('Given name stubs', 0.207)","('Social groups of Uttar Pradesh', 0.162)","('Girls', 0.053)","('Terms for women', 0.001)"
"('Education reform', 0.96)","('Learning methods', 0.96)","('Standards-based education', 0.96)","('Volume', 0.96)","('School terminology', 0.801)","('Computer graphics', 0.224)","('Digital photography', 0.224)","('Photography', 0.199)","('Vision', 0.199)","('Graphic design', 0.159)"
"('Satellites', 0.724)","('Spacecraft', 0.709)","('Russian inventions', 0.681)","('2021 meteorology', 0.258)","('Tropical cyclones in Bangladesh', 0.258)","('Tropical cyclones in Nepal', 0.258)","('Very severe cyclonic storms', 0.258)","('Maps', 0.211)","('Types of cyclone', 0.176)","('Vortices', 0.172)"
"('Asansol', 0.922)","('Cities and towns in Paschim Bardhaman district', 0.886)","('Social groups of Delhi', 0.739)","('Social groups of Pakistan', 0.545)","('Social groups of Uttarakhand', 0.446)","('Agricultural castes', 0.286)","('Social groups of Haryana', 0.199)","('Social groups of Uttar Pradesh', 0.162)","('Indian castes', 0.125)","('Orientation (geometry)', 0.117)"
"(""Alumni of Queens' College, Cambridge"", 0.98)","('Bureaucratic organization', 0.96)","('Defensive tactics', 0.904)","('Trench warfare', 0.904)","('Weapon operation', 0.904)","('Mohyal clans', 0.834)","('Public administration', 0.769)","('Retirement', 0.769)","('Cricket laws and regulations', 0.668)","('Cricket terminology', 0.668)"
"('Redevelopment', 0.654)","('Urban decay', 0.503)","('Cities and towns in Puri district', 0.437)","('Puri', 0.437)","('Petitions', 0.428)","('Protest tactics', 0.286)","('Hindu holy cities', 0.01)","('Port cities in India', 0.0)"
"('Redevelopment', 0.654)","('Urban decay', 0.503)","('Cities and towns in Puri district', 0.437)","('Puri', 0.437)","('Petitions', 0.428)","('Protest tactics', 0.286)","('Hindu holy cities', 0.01)","('Port cities in India', 0.0)"
"('Redevelopment', 0.654)","('Urban decay', 0.503)","('Cities and towns in Puri district', 0.437)","('Puri', 0.437)","('Petitions', 0.428)","('Protest tactics', 0.286)","('Hindu holy cities', 0.01)","('Port cities in India', 0.0)"
"('Redevelopment', 0.654)","('Urban decay', 0.503)","('Petitions', 0.428)","('Protest tactics', 0.286)","('Construction', 0.077)"
"('Redevelopment', 0.654)","('Buildings and structures', 0.513)","('Urban decay', 0.503)","('Building', 0.493)","('Cities and towns in Puri district', 0.437)","('Puri', 0.437)","('Real estate', 0.372)","('Hindu holy cities', 0.01)","('Port cities in India', 0.0)"
"('Redevelopment', 0.654)","('Urban decay', 0.503)","('Petitions', 0.428)","('Protest tactics', 0.286)"
"('Parrots', 0.96)","('Psittaciformes', 0.96)","('Blues instruments', 0.941)","('Guitars', 0.941)","('Rhythm section', 0.941)","('String instruments', 0.922)","('C instruments', 0.904)","('Classical music instruments', 0.904)","('Folk music instruments', 0.904)","('Necked box lutes', 0.904)"
"('Surnames', 0.0)","('1965 births', 0.0)","('20th-century Indian journalists', 0.0)","('21st-century Indian journalists', 0.0)","('Alumni of University College, Oxford', 0.0)","('Cathedral and John Connon School alumni', 0.0)","('Gujarati people', 0.0)","('Indian cricketers', 0.0)","('Indian male television journalists', 0.0)","('Indian opinion journalists', 0.0)"
"('Ambassadors of India to Italy', 0.98)","('Ambassadors of India to Romania', 0.98)","('Ambassadors of India to San Marino', 0.98)","('Indian expatriates in Pakistan', 0.96)","('1969 singles', 0.904)","('1969 songs', 0.904)","('1976 singles', 0.904)","('Apple Records singles', 0.904)","('Billboard Hot 100 number-one singles', 0.904)","('British blues rock songs', 0.904)"
"('Buddhist poetry', 0.941)","('Japanese Buddhist literature', 0.941)","('Hymns', 0.922)","('1969 singles', 0.904)","('1969 songs', 0.904)","('1976 singles', 0.904)","('Apple Records singles', 0.904)","('Billboard Hot 100 number-one singles', 0.904)","('British blues rock songs', 0.904)","('Cashbox number-one singles', 0.904)"
"('1958 establishments in Indonesia', 0.922)","('Bali', 0.922)","('Hinduism in Indonesia', 0.922)","('Islands of Indonesia', 0.922)","('Lesser Sunda Islands', 0.922)","('Provinces of Indonesia', 0.922)","('States and territories established in 1958', 0.922)","('Mureș County river stubs', 0.922)","('Rivers of Mureș County', 0.922)","('Tributaries of the Mureș', 0.922)"
"('1969 singles', 0.904)","('1969 songs', 0.904)","('1976 singles', 0.904)","('Apple Records singles', 0.904)","('Billboard Hot 100 number-one singles', 0.904)","('British blues rock songs', 0.904)","('Cashbox number-one singles', 0.904)","('Enoch Powell', 0.904)","('Ike & Tina Turner songs', 0.904)","('Number-one singles in Australia', 0.904)"
"('1969 singles', 0.904)","('1969 songs', 0.904)","('1976 singles', 0.904)","('Apple Records singles', 0.904)","('Billboard Hot 100 number-one singles', 0.904)","('British blues rock songs', 0.904)","('Cashbox number-one singles', 0.904)","('Enoch Powell', 0.904)","('Ike & Tina Turner songs', 0.904)","('Number-one singles in Australia', 0.904)"
"('1969 singles', 0.904)","('1969 songs', 0.904)","('1976 singles', 0.904)","('Apple Records singles', 0.904)","('Billboard Hot 100 number-one singles', 0.904)","('British blues rock songs', 0.904)","('Cashbox number-one singles', 0.904)","('Enoch Powell', 0.904)","('Ike & Tina Turner songs', 0.904)","('Number-one singles in Australia', 0.904)"
"('1969 singles', 0.904)","('1969 songs', 0.904)","('1976 singles', 0.904)","('Apple Records singles', 0.904)","('Billboard Hot 100 number-one singles', 0.904)","('British blues rock songs', 0.904)","('Cashbox number-one singles', 0.904)","('Enoch Powell', 0.904)","('Ike & Tina Turner songs', 0.904)","('Number-one singles in Australia', 0.904)"
"('Carlisle, Cumbria', 1.0)","('Towns in Cumbria', 1.0)","('Unparished areas in Cumbria', 1.0)","('70s establishments in the Roman Empire', 0.941)","('1989 albums', 0.922)","('Albums produced by Jeff Lynne', 0.922)","('Albums produced by T Bone Burnett', 0.922)","('Albums published posthumously', 0.922)","('Albums recorded at A&M Studios', 0.922)","('Albums recorded at FPSHOT', 0.922)"
"('Retirement', 0.769)","('Government biography stubs', 0.668)","('Bengali-language surnames', 0.603)","('Indian civil servants', 0.568)","('1967 births', 0.323)","('Termination of employment', 0.085)","('Indian people stubs', 0.085)","('Surnames', 0.0)","('Living people', 0.0)"
"('Stmpd Rcrds artists', 1.0)","('1902 births', 0.941)","('1987 deaths', 0.941)","('Charan Singh administration', 0.941)","('Indian Deputy Prime Ministers', 0.941)","('Leaders of the Opposition in the Uttar Pradesh Legislative Assembly', 0.941)","('People from Baghpat', 0.941)","('People from Hapur district', 0.941)","('Alcohol measurement', 0.941)","('Non-SI metric units', 0.941)"
"('Madhya Pradesh', 0.31)","('Weeks', 0.062)","('1956 establishments in India', 0.0)","('States and territories established in 1956', 0.0)","('States and union territories of India', 0.0)","('Units of time', 0.0)"
"('Retirement', 0.769)","('Government biography stubs', 0.668)","('Bengali-language surnames', 0.603)","('Indian civil servants', 0.568)","('1967 births', 0.323)","('Termination of employment', 0.085)","('Indian people stubs', 0.085)","('Surnames', 0.0)","('Living people', 0.0)"
"('Retirement', 0.769)","('Government biography stubs', 0.668)","('Bengali-language surnames', 0.603)","('Indian civil servants', 0.568)","('1967 births', 0.323)","('Termination of employment', 0.085)","('Indian people stubs', 0.085)","('Surnames', 0.0)","('Living people', 0.0)"
"('Asansol', 0.922)","('Cities and towns in Paschim Bardhaman district', 0.886)","('Metropolitan cities in India', 0.0)"
"('1958 establishments in Indonesia', 0.922)","('Bali', 0.922)","('Hinduism in Indonesia', 0.922)","('Islands of Indonesia', 0.922)","('Lesser Sunda Islands', 0.922)","('Provinces of Indonesia', 0.922)","('States and territories established in 1958', 0.922)","('Mureș County river stubs', 0.922)","('Rivers of Mureș County', 0.922)","('Tributaries of the Mureș', 0.922)"
"('Australia', 0.557)","('States and territories established in 1901', 0.557)","('Countries in Australasia', 0.258)","('Countries in Oceania', 0.258)","('Transcontinental countries', 0.016)","('English-speaking countries and territories', 0.0)","('G20 nations', 0.0)","('Member states of the Commonwealth of Nations', 0.0)","('Member states of the United Nations', 0.0)"
"('1990s heavy metal album stubs', 0.98)","('1996 EPs', 0.98)","('Albums produced by Andy Sneap', 0.98)","('Century Media Records EPs', 0.98)","('EP stubs', 0.98)","('Stuck Mojo albums', 0.98)","('Distance', 0.941)","('1990s American television talk shows', 0.941)","('1998 American television series debuts', 0.941)","('2000 Hong Kong television series debuts', 0.941)"
"('Economic development policy', 0.695)","('Quality', 0.681)","('Westminster system', 0.017)"
"('1958 establishments in Indonesia', 0.922)","('Bali', 0.922)","('Hinduism in Indonesia', 0.922)","('Islands of Indonesia', 0.922)","('Lesser Sunda Islands', 0.922)","('Provinces of Indonesia', 0.922)","('States and territories established in 1958', 0.922)","('Mureș County river stubs', 0.922)","('Rivers of Mureș County', 0.922)","('Tributaries of the Mureș', 0.922)"
"('Retirement', 0.769)","('Government biography stubs', 0.668)","('Indian civil servants', 0.568)","('1967 births', 0.323)","('Termination of employment', 0.085)","('Indian people stubs', 0.085)","('Indian surnames', 0.0)","('Surnames', 0.0)","('Living people', 0.0)"
"('Retirement', 0.769)","('Government biography stubs', 0.668)","('Bengali-language surnames', 0.603)","('Indian civil servants', 0.568)","('1967 births', 0.323)","('Termination of employment', 0.085)","('Indian people stubs', 0.085)","('Surnames', 0.0)","('Living people', 0.0)"
"('Beekeeping', 0.851)","('Demulcents', 0.851)","('Honey', 0.851)","('Sugar substitutes', 0.851)","('Vermont cuisine', 0.851)","('Non-timber forest products', 0.834)","('Music production', 0.785)","('Film production', 0.58)","('1860s neologisms', 0.437)","('Intimate relationships', 0.428)"
"('Redevelopment', 0.654)","('Urban decay', 0.503)","('Cities and towns in Puri district', 0.437)","('Puri', 0.437)","('Hindu holy cities', 0.01)","('Port cities in India', 0.0)"
"('Audiology', 0.048)","('Auditory system', 0.048)","('Hearing', 0.048)","('Sound', 0.015)","('Day', 0.0)","('Orders of magnitude (time)', 0.0)","('Units of time', 0.0)","('Countries', 0.0)","('Human geography', 0.0)","('BRICS nations', 0.0)"
"('Given names of Greek language origin', 0.654)","('2nd-millennium BC establishments in China', 0.493)","('Jianghan Plain', 0.493)","('National Forest Cities in China', 0.493)","('Populated places on the Yangtze River', 0.493)","('Provincial capitals in China', 0.493)","(""Sub-provincial cities in the People's Republic of China"", 0.493)","('Wuhan', 0.493)","('Wuhan urban agglomeration', 0.493)","('Port cities and towns in China', 0.464)"
"('25 kV AC railway electrification', 1.0)","('Mumbai Metro', 1.0)","('Transport in Mumbai', 1.0)","('2014 establishments in Maharashtra', 0.98)","('Railway lines opened in 2014', 0.98)","('Standard gauge railways in India', 0.904)","('Underground rapid transit in India', 0.904)","('Highways', 0.904)","('Road infrastructure', 0.801)","('Types of business entity', 0.754)"
"('Weeks', 0.062)","('Units of time', 0.0)"
"('1958 establishments in Indonesia', 0.922)","('Bali', 0.922)","('Hinduism in Indonesia', 0.922)","('Islands of Indonesia', 0.922)","('Lesser Sunda Islands', 0.922)","('Provinces of Indonesia', 0.922)","('States and territories established in 1958', 0.922)","('Mureș County river stubs', 0.922)","('Rivers of Mureș County', 0.922)","('Tributaries of the Mureș', 0.922)"
"('Convenience foods', 1.0)","('Snack foods', 1.0)","('Anthems', 0.96)","('Christian songs', 0.96)","('Meals', 0.941)","('Song forms', 0.941)"
"('Garhwal division', 0.904)","('Nepali-language surnames', 0.739)","('Social groups of Uttarakhand', 0.446)","('1860s neologisms', 0.437)","('Intimate relationships', 0.428)","('Financial crimes', 0.207)","('Social groups of Uttar Pradesh', 0.162)","('Property crimes', 0.122)","('Fraud', 0.12)","('Tort law', 0.055)"
"('2010s Hindi-language films', 1.006)","('2014 action thriller films', 1.0)","('2014 crime action films', 1.0)","('2014 crime thriller films', 1.0)","('Fictional portrayals of the Maharashtra Police', 1.0)","('Films about child prostitution', 1.0)","('Films about human trafficking in India', 1.0)","('Films about rape in India', 1.0)","('Films directed by Pradeep Sarkar', 1.0)","('Films scored by Salim–Sulaiman', 1.0)"
"('1883 establishments in the United Kingdom', 1.0)","('Defunct Metropolitan Police units', 1.0)","('Defunct United Kingdom intelligence agencies', 1.0)","('Law enforcement agencies of Brunei', 1.0)","('Law enforcement in South Africa', 1.0)","('Protective security units', 1.0)","('Types of police unit of the United Kingdom', 1.0)","('Bandai Namco Entertainment franchises', 1.0)","('Light gun games', 1.0)","('Military science fiction video games', 1.0)"
